id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1333467076543930374,alisonkayey,2020-11-30,23:15:00,What are the 3 of the most common stumbling blocks to scaling disruptive #innovation ?  Great insights from @EY_Consulting Digital Transformation wavespace Leader for the Americas @Woodha   #digital #transformation #EYwavesace  https://t.co/9sARoDtHKo,2498361690,530,"['EY_Consulting', 'Woodha']","['innovation', 'digital', 'transformation', 'EYwavesace']",0,0,0,0,what are the 3 of the most common stumbling blocks to scaling disruptive innovation great insights from eyconsulting digital transformation wavespace leader for the americas woodha digital transformation eywavesace,0.2,Positive,1
1333451585813434369,alisonkayey,2020-11-30,22:13:27,"Such an important role - congrats @TonyDanker &amp; agree: ""Diverse companies capture all the prizes"".  Business has a vital role to play in  building back better and living their purpose.  #CBIDandI    https://t.co/8ctdWMktMJ",2498361690,530,['TonyDanker'],['CBIDandI'],0,1,0,0,such an important role congrats tonydanker amp agree diverse companies capture all the prizes business has a vital role to play in building back better and living their purpose cbidandi,0.2,Positive,1
1332988170867273733,alisonkayey,2020-11-29,15:32:00,Check out the actions you can take as an employer to support any of your people at risk of or suffering from #DomesticAbuse  #16DaysofAction,2498361690,530,[],"['DomesticAbuse', '16DaysofAction']",0,0,0,0,check out the actions you can take as an employer to support any of your people at risk of or suffering from domesticabuse 16daysofaction,0.0,Neutral,0
1332640386712481793,alisonkayey,2020-11-28,16:30:02,Need a boost? Good opportunity to hear from #women #rolemodels in #consulting    #Leadership #Inspiration @TheMCA_UK,2498361690,530,['TheMCA_UK'],"['women', 'rolemodels', 'consulting', 'Leadership', 'Inspiration']",0,3,1,0,need a boost good opportunity to hear from women rolemodels in consulting leadership inspiration themcauk,0.7,Positive,1
1332385952317153281,alisonkayey,2020-11-27,23:39:00,"From the EY interview w @bernardooo - CEO of @Busuu the world’s largest social network for language learning  ""This really is a pivotal moment for #edtech ...Our business is rooted in the values of Trust, Effectiveness, Ambition, Curiosity &amp; Happiness   https://t.co/9hEBLqx781",2498361690,530,"['bernardooo', 'Busuu']",['edtech'],0,0,0,0,from the ey interview w bernardooo ceo of busuu the worlds largest social network for language learning this really is a pivotal moment for edtech our business is rooted in the values of trust effectiveness ambition curiosity amp happiness,0.41111111111111115,Positive,1
1332342163988828160,alisonkayey,2020-11-27,20:45:00,#AI is creating opportunities on so many fronts. Great to see how it applies to #RenewableEnergy  #BetterWorkingWorld,2498361690,530,[],"['AI', 'RenewableEnergy', 'BetterWorkingWorld']",0,1,0,0,ai is creating opportunities on so many fronts great to see how it applies to renewableenergy betterworkingworld,0.65,Positive,1
1332287449721147394,alisonkayey,2020-11-27,17:07:35,Great news and congrats our our winning Insurance team @EY_UKI  #InsuranceAMawards,2498361690,530,['EY_UKI'],['InsuranceAMawards'],0,0,0,0,great news and congrats our our winning insurance team eyuki insuranceamawards,0.65,Positive,1
1332241500554616834,alisonkayey,2020-11-27,14:05:00,"The #SR2020 sets a strong foundation for future growth despite disappointing forecasts, but arguably the biggest opportunity is the ambition to reset &amp; rebuild with a Green agenda at the heart of the programme.” Read more from @RohanMalik_EY here  https://t.co/HjGchpnJZF",2498361690,530,['RohanMalik_EY'],['SR2020'],0,1,2,0,the sr2020 sets a strong foundation for future growth despite disappointing forecasts but arguably the biggest opportunity is the ambition to reset amp rebuild with a green agenda at the heart of the programme read more from rohanmalikey here,0.02666666666666666,Neutral,0
1332017021614231552,alisonkayey,2020-11-26,23:13:00,"#Entrepreneurs are leaders with ambition &amp; imagination. They look beyond the obvious &amp; transform our world.   Please join us for #EOYUK virtual awards ceremony to celebrate UK’s incredible entrepreneurial community. Register now.  10 Dec, 7:30-8:30pm GMT  https://t.co/OCgDfu49f5  https://t.co/XKKOFJAvFf",2498361690,530,[],"['Entrepreneurs', 'EOYUK']",0,0,0,0,entrepreneurs are leaders with ambition amp imagination they look beyond the obvious amp transform our world please join us for eoyuk virtual awards ceremony to celebrate uks incredible entrepreneurial community register now 10 dec 730830pm gmt,0.45,Positive,1
1331983802709602305,alisonkayey,2020-11-26,21:01:00,"As part of the EY Real Insights series, #EOYUK 2020 Finalist Paul Baker @StPierreGroupe sat down to discuss leadership in the era of COVID-19.   Watch the episode in full and discover more insights now:  https://t.co/By2hT19MjQ #PrivateBusiness #Leadership #AmbitionUnlocked",2498361690,530,['StPierreGroupe'],"['EOYUK', 'PrivateBusiness', 'Leadership', 'AmbitionUnlocked']",0,1,0,0,as part of the ey real insights series eoyuk 2020 finalist paul baker stpierregroupe sat down to discuss leadership in the era of covid19 watch the episode in full and discover more insights now privatebusiness leadership ambitionunlocked,0.2236111111111111,Positive,1
1331883894019264512,alisonkayey,2020-11-26,14:24:00,"Further support is needed. ""The Levelling Up Fund presents a real opportunity to target investment to areas of the country that are most acutely feeling the pinch of lockdown restrictions.""  @RohanMalik_EY on the Chancellor's Spending Review  #SR2020    https://t.co/g3ySKtqFcb",2498361690,530,['RohanMalik_EY'],['SR2020'],0,0,1,0,further support is needed the levelling up fund presents a real opportunity to target investment to areas of the country that are most acutely feeling the pinch of lockdown restrictions rohanmalikey on the chancellors spending review sr2020,0.32499999999999996,Positive,1
