id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,urls,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1322479177463926784,ey_india,2020-10-31,15:33:01,Learn how #EY secured a #digital future for a global IT-services company  https://t.co/pDp5thbHJx #TransformationRealized  https://t.co/8meN8Iq6DV,250391704,530,[],"['EY', 'digital', 'TransformationRealized']",0,5,0,0,['http://spr.ly/6015GhPJ9'],learn how ey secured a digital future for a global itservices company transformationrealized,0.0,Neutral,0
1322455772979187717,ey_india,2020-10-31,14:00:00,"Private investments worth US$28.9 billion across 686 deals reported between January to September 2020, reveals EY, @IndianVCA PE/VC monthly roundup. Read more at  https://t.co/Wr0y4WQQbG #EYTransactions #PrivateEquity @VivekSoni75  https://t.co/Al2pXCWeY4",250391704,530,"['IndianVCA', 'VivekSoni75']","['EYTransactions', 'PrivateEquity']",0,7,4,0,['http://spr.ly/6015Gh3gZ'],private investments worth us289 billion across 686 deals reported between january to september 2020 reveals ey indianvca pevc monthly roundup read more at eytransactions privateequity viveksoni75,0.26666666666666666,Positive,1
1322413276333047810,ey_india,2020-10-31,11:11:08,"Arindam Sen, EY India Partner, Consulting Services discusses how organizations are incorporating culture into the current scenario of remote working. Listen to the #podcast here  https://t.co/vSIHseudvM #COVID19  https://t.co/wlwnoxVkXR",250391704,530,[],"['podcast', 'COVID19']",0,0,0,0,['http://spr.ly/6017GhOtH'],arindam sen ey india partner consulting services discusses how organizations are incorporating culture into the current scenario of remote working listen to the podcast here covid19,-0.05,Neutral,0
1322183982948208640,ey_india,2020-10-30,20:00:01,"In the latest issue of #EYEconomyWatch, we explore why India may witness one of its worst growth outcomes in FY21 despite a historically high fiscal deficit  https://t.co/MzyjyV1P0H  https://t.co/YobY61vqfK",250391704,530,[],['EYEconomyWatch'],1,5,1,1,['http://spr.ly/6017Gh3Hv'],in the latest issue of eyeconomywatch we explore why india may witness one of its worst growth outcomes in fy21 despite a historically high fiscal deficit,-0.11333333333333333,Negative,-1
1322146244840558598,ey_india,2020-10-30,17:30:03,"A better, revamped version of the EY #IndiaTaxInsights app is here! Download now for the latest and the most relevant updates from the world of tax. Visit  https://t.co/ebKhdFuN8M for more details #EYTax  https://t.co/0sXZhnTPk3",250391704,530,[],"['IndiaTaxInsights', 'EYTax']",0,3,1,0,['http://spr.ly/6012GhzRK'],a better revamped version of the ey indiataxinsights app is here download now for the latest and the most relevant updates from the world of tax visit for more details eytax,0.48,Positive,1
1322123584102404096,ey_india,2020-10-30,16:00:00,Our latest thought leadership from the metals &amp; mining sector explores how revival in #steel and capital goods manufacturing can create cross-sector economic growth  https://t.co/uCe8MPn7V7  https://t.co/XpKje2fYfZ,250391704,530,[],['steel'],0,2,0,0,['http://spr.ly/6018GhKok'],our latest thought leadership from the metals amp mining sector explores how revival in steel and capital goods manufacturing can create crosssector economic growth,0.35,Positive,1
1322032985097621506,ey_india,2020-10-30,10:00:00,"An #integrity led business ecosystem, focusing on #ethics and transparency can help organizations navigate the ongoing crisis and thrive in the long run#EYForensics @CNBCTV18News  https://t.co/YTWo1HEbjj",250391704,530,['CNBCTV18News'],"['integrity', 'ethics', 'EYForensics']",0,1,0,0,['http://spr.ly/6017GCtsS'],an integrity led business ecosystem focusing on ethics and transparency can help organizations navigate the ongoing crisis and thrive in the long runeyforensics cnbctv18news,-0.05,Neutral,0
1321725719588835329,ey_india,2020-10-29,13:39:02,#COVID-19 has increased #cyber and #datasecurity risks as the shift to remote working have provided cyber criminals with easy targets. Read #EYForensics viewpoint in @CNBCTV18News  https://t.co/okkV7XIexC,250391704,530,['CNBCTV18News'],"['COVID', 'cyber', 'datasecurity', 'EYForensics']",0,1,0,0,['http://spr.ly/6010GCtoE'],covid19 has increased cyber and datasecurity risks as the shift to remote working have provided cyber criminals with easy targets read eyforensics viewpoint in cnbctv18news,0.16666666666666669,Positive,1
1321365563764051968,ey_india,2020-10-28,13:47:54,How can increased awareness amongst #CISOs protect the organizations and make them #cyber resilient? Connect with us  https://t.co/kapiKaO4ZO #CybersecurityAwarenessMonth  https://t.co/BXMuWMvrrT,250391704,530,[],"['CISOs', 'cyber', 'CybersecurityAwarenessMonth']",0,4,1,0,['http://spr.ly/6016GCnJk'],how can increased awareness amongst cisos protect the organizations and make them cyber resilient connect with us cybersecurityawarenessmonth,0.0,Neutral,0
1321333342218977280,ey_india,2020-10-28,11:39:52,EY has advised on 10 successful deals in the financial services sector during the last two years in India. Thank you for making us the most trusted Financial Advisors in India across league tables for 15 years in a row. #EYTransactions @Amit_EYTAS  https://t.co/8g9ZdwRcnh,250391704,530,['Amit_EYTAS'],['EYTransactions'],0,15,2,0,[],ey has advised on 10 successful deals in the financial services sector during the last two years in india thank you for making us the most trusted financial advisors in india across league tables for 15 years in a row eytransactions amiteytas,0.25,Positive,1
1321043977387216898,ey_india,2020-10-27,16:30:02,"After a recent path breaking order on the Dividend Distribution Tax (DDT) refunds issue, join our panel as they take you through 'Alternate approaches to navigate through DDT refunds and the way forward' during our webcast tomorrow, 28 Oct. Register at  https://t.co/5EcfDNtbzq  https://t.co/oYj2AcdNlw",250391704,530,[],[],0,5,1,0,['http://spr.ly/6012GC6lq'],after a recent path breaking order on the dividend distribution tax ddt refunds issue join our panel as they take you through alternate approaches to navigate through ddt refunds and the way forward during our webcast tomorrow 28 oct register at,0.0,Neutral,0
1321028874998874118,ey_india,2020-10-27,15:30:01,"Attention accounting professionals! Gain practical insights into US Accounting Standards with a certificate in #USGAAP, offered by #EYLearning. Hurry, new batch starting soon. For more details and to register, visit  https://t.co/a8eSEnbQbz #EYFAAS  https://t.co/LpFuHJqJu6",250391704,530,[],"['USGAAP', 'EYLearning', 'EYFAAS']",0,9,5,0,['http://spr.ly/6017G7CLl'],attention accounting professionals gain practical insights into us accounting standards with a certificate in usgaap offered by eylearning hurry new batch starting soon for more details and to register visit eyfaas,0.21212121212121213,Positive,1
1321013804931649537,ey_india,2020-10-27,14:30:09,"#EYIPOReport Companies with higher standard of governance, differentiated business models and better financial positioning will find it easier to list in the capital markets in the coming days: @Sandip_khetan. Get the latest updates on the #IPO market at  https://t.co/GxfH0nSVaU  https://t.co/SWzmKsXhHu",250391704,530,['Sandip_khetan'],"['EYIPOReport', 'IPO']",0,6,3,0,['http://spr.ly/6015G7CBZ'],eyiporeport companies with higher standard of governance differentiated business models and better financial positioning will find it easier to list in the capital markets in the coming days sandipkhetan get the latest updates on the ipo market at,0.25,Positive,1
1320998834433105921,ey_india,2020-10-27,13:30:39,"It’s time for a new take on protecting the organization, ensuring day-to-day #CyberResilience &amp; taking a strategic approach towards managing #cybersecurity from the onset. How can one become cyber resilient? Share your views  https://t.co/VXdSz87NI3 #CybersecurityAwarenessMonth  https://t.co/nevrd8GSpl",250391704,530,[],"['CyberResilience', 'cybersecurity', 'CybersecurityAwarenessMonth']",0,2,0,0,['http://spr.ly/6017G7CHZ'],its time for a new take on protecting the organization ensuring daytoday cyberresilience amp taking a strategic approach towards managing cybersecurity from the onset how can one become cyber resilient share your views cybersecurityawarenessmonth,0.13636363636363635,Positive,1
1320995768862461954,ey_india,2020-10-27,13:18:28,As organizations transform with changing times so does the external threat landscape evolve. #CISOs must be ready for a more proactive role. How can organizations become #cyber resilient? Share your views  https://t.co/vVGFK9Leku #CybersecurityAwarenessMonth  https://t.co/abaxc2o5hR,250391704,530,[],"['CISOs', 'cyber', 'CybersecurityAwarenessMonth']",0,4,0,0,['http://spr.ly/6015G77CB'],as organizations transform with changing times so does the external threat landscape evolve cisos must be ready for a more proactive role how can organizations become cyber resilient share your views cybersecurityawarenessmonth,0.2333333333333333,Positive,1
1320632522716438528,ey_india,2020-10-26,13:15:04,Can India overcome growth challenges by stretching its fiscal deficit? @EY_India Chief Policy Advisor Dr. D.K. Srivastava explores in the latest edition of #EYEconomyWatch. Read more at:  https://t.co/wZSAMOPCRg  https://t.co/0eHhGgWDrC,250391704,530,['EY_India'],['EYEconomyWatch'],0,3,0,0,['http://spr.ly/6012G7YHu'],can india overcome growth challenges by stretching its fiscal deficit eyindia chief policy advisor dr dk srivastava explores in the latest edition of eyeconomywatch read more at,0.5,Positive,1
1320607918065127424,ey_india,2020-10-26,11:37:18,"It’s time for a new take on protecting the organization, ensuring day-to-day #CyberResilience &amp; taking a strategic approach towards managing #cybersecurity from the onset. How can one become cyber resilient? Share your views  https://t.co/uNY119enWs #CybersecurityAwarnessMonth  https://t.co/o5yCUySVsP",250391704,530,[],"['CyberResilience', 'cybersecurity', 'CybersecurityAwarnessMonth']",0,1,2,0,['http://spr.ly/6013G7c85'],its time for a new take on protecting the organization ensuring daytoday cyberresilience amp taking a strategic approach towards managing cybersecurity from the onset how can one become cyber resilient share your views cybersecurityawarnessmonth,0.13636363636363635,Positive,1
1320583432993415170,ey_india,2020-10-26,10:00:00,"An #integrity led business ecosystem, focusing on #ethics and transparency can help organizations navigate the ongoing crisis and thrive in the long run. #EYForensics @CNBCTV18News  https://t.co/5iS9IgpcLk",250391704,530,['CNBCTV18News'],"['integrity', 'ethics', 'EYForensics']",0,3,0,0,['http://spr.ly/6011GAFcJ'],an integrity led business ecosystem focusing on ethics and transparency can help organizations navigate the ongoing crisis and thrive in the long run eyforensics cnbctv18news,-0.05,Neutral,0
1320266344907100161,ey_india,2020-10-25,13:00:00,"#Digital tools will help balance #employee productivity and wellness: Ryan Lowe, Partner - People Advisory Services, EY India shares top 5 #digital #HR trends to watch out for in 2021. Read on  https://t.co/CUItHRJ5vw @ETHrWorld",250391704,530,['ETHrWorld'],"['Digital', 'employee', 'digital', 'HR']",0,2,2,0,['http://spr.ly/6014GAfye'],digital tools will help balance employee productivity and wellness ryan lowe partner people advisory services ey india shares top 5 digital hr trends to watch out for in 2021 read on ethrworld,0.16666666666666666,Positive,1
1320221044800618496,ey_india,2020-10-25,10:00:00,#COVID19 has increased #cyber and #datasecurity risks as the shift to remote working has provided cyber criminals with easy targets. Read #EYForensics viewpoint in @CNBCTV18News  https://t.co/M0pM5iuFcJ,250391704,530,['CNBCTV18News'],"['COVID19', 'cyber', 'datasecurity', 'EYForensics']",0,3,0,0,['http://spr.ly/6015GAFiZ'],covid19 has increased cyber and datasecurity risks as the shift to remote working has provided cyber criminals with easy targets read eyforensics viewpoint in cnbctv18news,0.16666666666666669,Positive,1
1319942461893083136,ey_india,2020-10-24,15:33:00,"For Malvika, reading #tarot cards feels like a deep dive into an ocean of mystic knowledge. Do you relate? Tell us how you feel about following your #PassionsBeyondWork  https://t.co/Z4z8tDP3c8",250391704,530,[],"['tarot', 'PassionsBeyondWork']",0,4,0,0,[],for malvika reading tarot cards feels like a deep dive into an ocean of mystic knowledge do you relate tell us how you feel about following your passionsbeyondwork,0.0,Neutral,0
1319858656968691712,ey_india,2020-10-24,10:00:00,"A rise in #cyberthreats such as #BusinessEmailCompromise, #phishing, #ransomware, social engineering attacks on customers or employees, fake websites, mobile apps have impacted companies and individuals: #EYForensics on @TheACFE 's Fraud Talk podcast  https://t.co/JaZOg3f6iE",250391704,530,['TheACFE'],"['cyberthreats', 'BusinessEmailCompromise', 'phishing', 'ransomware', 'EYForensics']",0,4,4,0,['http://spr.ly/6011GAFdL'],a rise in cyberthreats such as businessemailcompromise phishing ransomware social engineering attacks on customers or employees fake websites mobile apps have impacted companies and individuals eyforensics on theacfe s fraud talk podcast,-0.15555555555555556,Negative,-1
1319603258336399362,ey_india,2020-10-23,17:05:08,"The #COVID-19 pandemic has led to a rise in #fraud risks, #noncompliance, and misconduct in the corporate sphere. Read #EYForensics viewpoint in @CNBCTV18News  https://t.co/m2VZz2ojFa  https://t.co/E3oj5nzgOJ",250391704,530,['CNBCTV18News'],"['COVID', 'fraud', 'noncompliance', 'EYForensics']",0,8,0,0,['http://spr.ly/6019GAFjV'],the covid19 pandemic has led to a rise in fraud risks noncompliance and misconduct in the corporate sphere read eyforensics viewpoint in cnbctv18news,0.0,Neutral,0
1319481172376813568,ey_india,2020-10-23,09:00:00,"Month of September records more #IPO activity compared to the second quarter of 2020 when the pandemic hit India, reveals #EYIPOReport. Read more details at  https://t.co/0wvdGejjEI @Sandip_khetan #EYFAAS  https://t.co/EUlpypGMn4",250391704,530,['Sandip_khetan'],"['IPO', 'EYIPOReport', 'EYFAAS']",0,3,2,0,['http://spr.ly/6010GAqLI'],month of september records more ipo activity compared to the second quarter of 2020 when the pandemic hit india reveals eyiporeport read more details at sandipkhetan eyfaas,0.3333333333333333,Positive,1
1319381836016062482,ey_india,2020-10-23,02:25:17,Will business opportunities unlock as the wold does? Watch #EYFAAS India Leader @Sandip_khetan and CIPLA CFO Kedar Upadhye discuss during our recent EY Controller Leadership Network virtual session  https://t.co/XW6En4BZY1 #EYCLN  https://t.co/TdoKipify5,250391704,530,['Sandip_khetan'],"['EYFAAS', 'EYCLN']",0,4,4,0,['http://spr.ly/6013GAqh9'],will business opportunities unlock as the wold does watch eyfaas india leader sandipkhetan and cipla cfo kedar upadhye discuss during our recent ey controller leadership network virtual session eycln,0.0,Neutral,0
1318954676814028801,ey_india,2020-10-21,22:07:54,"As we adapt to the new normal, we also need to become aware of the importance of #cyber hygiene in order to successfully navigate through the ever-evolving #cyberthreats. How can one become cyber resilient? Share your views  https://t.co/CuUl1byOcY #CybersecurityAwarnessMonth  https://t.co/X2m7GqaqBD",250391704,530,[],"['cyber', 'cyberthreats', 'CybersecurityAwarnessMonth']",0,7,2,0,['http://spr.ly/6017GAMX9'],as we adapt to the new normal we also need to become aware of the importance of cyber hygiene in order to successfully navigate through the everevolving cyberthreats how can one become cyber resilient share your views cybersecurityawarnessmonth,0.3215909090909091,Positive,1
1318859597004886016,ey_india,2020-10-21,15:50:05,Are you supporting tomorrow's vendor management with yesterday's #technology? Read how vendor management experienced technology transformation with #ArtificialIntelligence  https://t.co/LUgjFee8hA  https://t.co/U0wqSmztzm,250391704,530,[],"['technology', 'ArtificialIntelligence']",0,3,2,0,['http://spr.ly/6017GAEDN'],are you supporting tomorrows vendor management with yesterdays technology read how vendor management experienced technology transformation with artificialintelligence,0.525,Positive,1
1318813060988063744,ey_india,2020-10-21,12:45:10,"#COVID19 crisis has highlighted the need for enhancing #digital capabilities, with 2/3rd of companies surveyed saying they need to raise funds for technology investments, reveals EY India Corporate Divestment Study 2020. Read more at:  https://t.co/q9kJfu1G8T #EYTransactions  https://t.co/SYI9NznfJZ",250391704,530,[],"['COVID19', 'digital', 'EYTransactions']",0,2,1,0,['http://spr.ly/6013GlvLL'],covid19 crisis has highlighted the need for enhancing digital capabilities with 23rd of companies surveyed saying they need to raise funds for technology investments reveals ey india corporate divestment study 2020 read more at eytransactions,0.16666666666666666,Positive,1
1318796595689902080,ey_india,2020-10-21,11:39:45,"#EYIPOReport reveals #Covid19 backed underperformance in the first half of 2020, but a better second half. For more details, visit  https://t.co/SqBtVYWVuH @Sandip_khetan #EYFAAS",250391704,530,['Sandip_khetan'],"['EYIPOReport', 'Covid19', 'EYFAAS']",0,4,3,0,['http://spr.ly/6010GfhtE'],eyiporeport reveals covid19 backed underperformance in the first half of 2020 but a better second half for more details visit sandipkhetan eyfaas,0.1527777777777778,Positive,1
1318477059807711235,ey_india,2020-10-20,14:30:01,"Join our #webcast on Wednesday, 21 October at 2 p.m. (IST) as our senior professionals take you through some relevant provisions of the four labour codes and evaluate the impact of these codes on compliance by employers. Register now at  https://t.co/VUgzvMpIYD #EYTax @SonuIyer  https://t.co/Q9ykD6gQox",250391704,530,['SonuIyer'],"['webcast', 'EYTax']",0,6,2,0,['http://spr.ly/6017GfoPt'],join our webcast on wednesday 21 october at 2 pm ist as our senior professionals take you through some relevant provisions of the four labour codes and evaluate the impact of these codes on compliance by employers register now at eytax sonuiyer,0.4,Positive,1
1318454407357485056,ey_india,2020-10-20,13:00:01,#EYWebcast | Is your business ready for 31 December? Access our #Brexit webcast to hear the immediate commercial actions still possible to prepare for the UK’s post #transitionperiod trading environment  https://t.co/R9ZqDZNeBA  https://t.co/PizLN5I6c5,250391704,530,[],"['EYWebcast', 'Brexit', 'transitionperiod']",0,2,1,0,['http://spr.ly/6017G42GP'],eywebcast is your business ready for 31 december access our brexit webcast to hear the immediate commercial actions still possible to prepare for the uks post transitionperiod trading environment,0.06666666666666667,Neutral,0
1318415864241266688,ey_india,2020-10-20,10:26:51,"Organizations need to focus on their core business and reduce debt level to compete effectively if they want to survive the #Covid19 induced economic crisis, reports EY India Corporate Divestment Study 2020. Read more at:  https://t.co/q9kJfu1G8T #EYTransactions  https://t.co/INBSdxm52V",250391704,530,[],"['Covid19', 'EYTransactions']",0,3,1,0,['http://spr.ly/6013GlvLL'],organizations need to focus on their core business and reduce debt level to compete effectively if they want to survive the covid19 induced economic crisis reports ey india corporate divestment study 2020 read more at eytransactions,0.325,Positive,1
1318130522581860352,ey_india,2020-10-19,15:33:00,"#EYWebcast | How are businesses re-focusing their #Brexit plans? Hear from @EY_UKI’s #Brexit Leads for #globaltrade, Ireland, #immigration, #SupplyChain, VAT, law &amp; data   https://t.co/lRG20IlsKb  https://t.co/5L5tGnW9ox",250391704,530,['EY_UKI'],"['EYWebcast', 'Brexit', 'Brexit', 'globaltrade', 'immigration', 'SupplyChain']",0,2,1,0,['http://spr.ly/6018G42Eo'],eywebcast how are businesses refocusing their brexit plans hear from eyukis brexit leads for globaltrade ireland immigration supplychain vat law amp data,0.0,Neutral,0
1318054139742638081,ey_india,2020-10-19,10:29:29,Can public asset monetization be a game changer for infrastructure investment in India? Read @EY_India Abhaya K Agarwal's recent column to know  https://t.co/N4CYd2XTPo  https://t.co/dvdkEuM5dN,250391704,530,['EY_India'],[],0,9,2,0,['http://spr.ly/6014Gf3fY'],can public asset monetization be a game changer for infrastructure investment in india read eyindia abhaya k agarwals recent column to know,-0.13333333333333333,Negative,-1
1317768134149931008,ey_india,2020-10-18,15:33:00,"#EYWebcast | How can businesses best use the time remaining? Access the webcast hosted by @EY_UKI's #Brexit and #Trade Strategy Lead @SallyJJonesEY. To register, visit  https://t.co/dYqyWpotGs  https://t.co/bm0ys75OJJ",250391704,530,"['EY_UKI', 'SallyJJonesEY']","['EYWebcast', 'Brexit', 'Trade']",0,3,2,0,['http://spr.ly/6011G428l'],eywebcast how can businesses best use the time remaining access the webcast hosted by eyukis brexit and trade strategy lead sallyjjonesey to register visit,1.0,Positive,1
1317737181860007936,ey_india,2020-10-18,13:30:01,"Arindam Sen, Leader, EY India &amp; Bharath Kumar-Director, Program Management, Microsoft India address what is beyond audio &amp; video in the world of collaboration &amp; is #VirtualReality the future, in our latest #webcast. Watch it here  https://t.co/GttiZ8KYQg  https://t.co/qHcNBX3Dft",250391704,530,[],"['VirtualReality', 'webcast']",0,4,1,0,['http://spr.ly/6018G4Whu'],arindam sen leader ey india amp bharath kumardirector program management microsoft india address what is beyond audio amp video in the world of collaboration amp is virtualreality the future in our latest webcast watch it here,0.25,Positive,1
1317702228673744896,ey_india,2020-10-18,11:11:07,A #technology career at EY means you would be developing your technical expertise as well as learn about business strategy and gain industry knowledge. Explore more  https://t.co/JUgIbEpgm8 #BetterWorkingWorld #digital  https://t.co/fsZbl3NZot,250391704,530,[],"['technology', 'BetterWorkingWorld', 'digital']",0,6,1,0,['http://spr.ly/6016G4Wcu'],a technology career at ey means you would be developing your technical expertise as well as learn about business strategy and gain industry knowledge explore more betterworkingworld digital,0.16666666666666666,Positive,1
1317421876654768128,ey_india,2020-10-17,16:37:06,"#EYWebcast | The UK will begin a new trading relationship with the EU in almost 80 days. Access @EY_UKI’s practical #Brexit webcast for the immediate commercial preparations still possible. To register, visit  https://t.co/ZeW9HMOy4H #webcast  https://t.co/Pa3RgxRo8B",250391704,530,['EY_UKI'],"['EYWebcast', 'Brexit', 'webcast']",0,4,1,0,['http://spr.ly/6011G4FCN'],eywebcast the uk will begin a new trading relationship with the eu in almost 80 days access eyukis practical brexit webcast for the immediate commercial preparations still possible to register visit webcast,0.04545454545454545,Neutral,0
1317405744015298560,ey_india,2020-10-17,15:33:00,"Since its launch in 2019, over 6,000 girls across 47 Delhi NCR schools have joined the EY STEM Tribe program. Sandeep Kohli, EY India Talent Leader shares how EY STEM Tribe is laying the foundation for thousands of girls to develop a career in #technology  https://t.co/wh9Zix5GSQ",250391704,530,[],['technology'],0,6,1,0,['http://spr.ly/6018G4oMK'],since its launch in 2019 over 6000 girls across 47 delhi ncr schools have joined the ey stem tribe program sandeep kohli ey india talent leader shares how ey stem tribe is laying the foundation for thousands of girls to develop a career in technology,0.0,Neutral,0
1317314395924582400,ey_india,2020-10-17,09:30:01,Tune into our #webcast where our speakers explore the #FutureOfWork &amp; how organizations can provide the right #technology to empower their remote #workforce. Visit  https://t.co/HAufKgHQll  https://t.co/BxQvX7v7wf,250391704,530,[],"['webcast', 'FutureOfWork', 'technology', 'workforce']",0,5,4,0,['http://spr.ly/6014G4WTw'],tune into our webcast where our speakers explore the futureofwork amp how organizations can provide the right technology to empower their remote workforce visit,0.09285714285714285,Neutral,0
1317000151274323968,ey_india,2020-10-16,12:41:19,Can adoption of #digital make the Indian #steel sector become self-reliant? @EY_MiningMetals India Leader Saurabh Bhatnagar explores. Read more at  https://t.co/rFfIig1DUw,250391704,530,['EY_MiningMetals'],"['digital', 'steel']",0,5,0,0,['http://spr.ly/6013G4eLl'],can adoption of digital make the indian steel sector become selfreliant eyminingmetals india leader saurabh bhatnagar explores read more at,0.25,Positive,1
1316995126720385026,ey_india,2020-10-16,12:21:21,"A rise in cyber threats such as #BusinessEmailCompromise, #phishing, #ransomware, social engineering attacks on customers or employees, fake websites, mobile apps have impacted companies and individuals: #EYForensics on @TheACFE’s Fraud Talk podcast  https://t.co/SRmNRDOGaE",250391704,530,['TheACFE'],"['BusinessEmailCompromise', 'phishing', 'ransomware', 'EYForensics']",0,3,4,0,['http://spr.ly/6012G4eie'],a rise in cyber threats such as businessemailcompromise phishing ransomware social engineering attacks on customers or employees fake websites mobile apps have impacted companies and individuals eyforensics on theacfes fraud talk podcast,-0.15555555555555556,Negative,-1
1316730599584006146,ey_india,2020-10-15,18:50:13,"Sandeep Parikh, EY India Intelligent Automation Leader writes on how #intelligentautomation is improving performance and optimizing costs in the oil and gas industry  https://t.co/pXD23gMPUh",250391704,530,[],['intelligentautomation'],0,3,1,0,['http://spr.ly/6017G4PwB'],sandeep parikh ey india intelligent automation leader writes on how intelligentautomation is improving performance and optimizing costs in the oil and gas industry,0.8,Positive,1
1316707097493602305,ey_india,2020-10-15,17:16:49,"The next decade is critical for the telecom industry, says Prashant Singhal (@TelcoWithPK), EY Emerging Markets Technology, Media &amp; Entertainment and Telecommunications (TMT) Sector Leader. Read the latest EY report 'From evolution to revolution'  https://t.co/xhoEhRjpdk  https://t.co/h84XCej5TN",250391704,530,['TelcoWithPK'],[],0,5,2,0,['http://spr.ly/6010G43n6'],the next decade is critical for the telecom industry says prashant singhal telcowithpk ey emerging markets technology media amp entertainment and telecommunications tmt sector leader read the latest ey report from evolution to revolution,0.16666666666666666,Positive,1
1316372445767630853,ey_india,2020-10-14,19:07:02,"India emerges as one of the top three choices for overseas investments in the next 2-3 years among #multinational companies, reveals the #FDI survey conducted by EY, @FollowCII. More details at:  https://t.co/cbRQF7G3XI @FinMinIndia",250391704,530,"['FollowCII', 'FinMinIndia']","['multinational', 'FDI']",0,7,1,0,['http://spr.ly/6013GN223'],india emerges as one of the top three choices for overseas investments in the next 23 years among multinational companies reveals the fdi survey conducted by ey followcii more details at finminindia,0.3333333333333333,Positive,1
1316239240011935744,ey_india,2020-10-14,10:17:44,"Discover our ‘Sustainable by Design’ framework, which assists organizations in generating long-term sustainable value by integrating sustainability principles across the value chain  https://t.co/pKdKgbK9j9 #SDGs @_kalia_c  https://t.co/4FWbXTu7ic",250391704,530,['_kalia_c'],['SDGs'],0,6,7,0,['http://spr.ly/6011GNtQS'],discover our sustainable by design framework which assists organizations in generating longterm sustainable value by integrating sustainability principles across the value chain sdgs kaliac,0.0,Neutral,0
1316219678826680321,ey_india,2020-10-14,09:00:00,"A robust cyber incident response plan will help restore operations, minimize losses, fix vulnerabilities and strengthen security to avoid future incidents: #EYForensics on @TheACFE’s Fraud Talk podcast  https://t.co/3DbIA8NfHv",250391704,530,['TheACFE'],['EYForensics'],0,4,2,0,['http://spr.ly/6017G27Dv'],a robust cyber incident response plan will help restore operations minimize losses fix vulnerabilities and strengthen security to avoid future incidents eyforensics on theacfes fraud talk podcast,0.0,Neutral,0
1315956504969850886,ey_india,2020-10-13,15:34:14,"Whether you're a #data specialist, a software engineer, a tax technologist, a #technology consultant or a solution architect, you’ll find a technology #career as unique as you are. Explore more  https://t.co/ea9DO3mrAI #BetterWorkingWorld #digital  https://t.co/O1KjRmiIyE",250391704,530,[],"['data', 'technology', 'career', 'BetterWorkingWorld', 'digital']",0,7,1,0,['http://spr.ly/6016GNb3G'],whether youre a data specialist a software engineer a tax technologist a technology consultant or a solution architect youll find a technology career as unique as you are explore more betterworkingworld digital,0.2916666666666667,Positive,1
1315954836328927232,ey_india,2020-10-13,15:27:36,"Finance Minister @nsitharaman's announcement on the allocation of an additional ₹25,000 crore for capital expenditure is a welcome move, says @EY_GovtPublic India Leader Gaurav Taneja (@GTT68). Read more at:  https://t.co/bkp45mjJEr @livemint  https://t.co/iw31FsTAb8",250391704,530,"['nsitharaman', 'EY_GovtPublic', 'GTT68', 'livemint']",[],0,1,1,0,['http://spr.ly/6016GNwAe'],finance minister nsitharamans announcement on the allocation of an additional 25000 crore for capital expenditure is a welcome move says eygovtpublic india leader gaurav taneja gtt68 read more at livemint,0.65,Positive,1
1315887493368213507,ey_india,2020-10-13,11:00:01,Managing #IPR breaches or infringements in today’s virtual world can be a key challenge for organizations. Join #EYForensics and Link Legal’s upcoming webinar to know more  https://t.co/Gy94vqrYnF  https://t.co/McycUGhaae,250391704,530,[],"['IPR', 'EYForensics']",0,1,1,0,['http://spr.ly/6012G27yn'],managing ipr breaches or infringements in todays virtual world can be a key challenge for organizations join eyforensics and link legals upcoming webinar to know more,0.25,Positive,1
1315885356970016768,ey_india,2020-10-13,10:51:31,"Rasmi Ranjan Das, Joint Secretary (FT&amp;TR-I), Department of Revenue, @FinMinIndia will join us to discuss 'BEPS Pillar 1 and 2 and APA/BAPA: snapshot and the road ahead' during our Live #webcast tomorrow, 14 October at 2 p.m. (IST). Register here to attend  https://t.co/dYERkPsEUr  https://t.co/XSMxVSZV2V",250391704,530,['FinMinIndia'],['webcast'],0,3,2,0,['http://spr.ly/6018GNnqC'],rasmi ranjan das joint secretary ftamptri department of revenue finminindia will join us to discuss beps pillar 1 and 2 and apabapa snapshot and the road ahead during our live webcast tomorrow 14 october at 2 pm ist register here to attend,0.13636363636363635,Positive,1
1315857291145605121,ey_india,2020-10-13,09:00:00,"Establishing #dataprotection procedures, practicing good cyber discipline, training employees on #cybersecurity and implementing a robust cyber incident response plan can help companies: #EYForensics on @TheACFE's Fraud Talk podcast  https://t.co/V7vIN735dg",250391704,530,['TheACFE'],"['dataprotection', 'cybersecurity', 'EYForensics']",1,3,1,1,['http://spr.ly/6011G278F'],establishing dataprotection procedures practicing good cyber discipline training employees on cybersecurity and implementing a robust cyber incident response plan can help companies eyforensics on theacfes fraud talk podcast,0.7,Positive,1
