id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,urls,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1340443198653562881,emerson_careers,2020-12-20,05:15:37,"We're hiring! Read about our latest job opening here: Market Research and Analysis Specialist (with German) -  https://t.co/u8bfYJKFph #Manufacturing #ClujNapoca, CJ",2194738604,530,[],"['Manufacturing', 'ClujNapoca']",0,0,0,0,['https://bit.ly/3pcRfT5'],were hiring read about our latest job opening here market research and analysis specialist with german manufacturing clujnapoca cj,0.25,Positive,1
1340441532684484608,nordborobotics,2020-12-20,05:09:00,The possibilities are endless! #Sanding furniture #production is an ideal job for #robots. Demo of our #MIMIC + UR10e + SandPerfect600 from #FlexTrim. ➡️ https://t.co/9K7j9H9YHB  #NoCode #Robotics #Manufacturing #Automation #Engineering #Grinding #SurfaceTreatment #MadeInDenmark,1325000944313118720,530,[],"['Sanding', 'production', 'robots', 'MIMIC', 'FlexTrim', 'NoCode', 'Robotics', 'Manufacturing', 'Automation', 'Engineering', 'Grinding', 'SurfaceTreatment', 'MadeInDenmark']",0,5,2,0,['http://ow.ly/Y6tx50CQcz4'],the possibilities are endless sanding furniture production is an ideal job for robots demo of our mimic ur10e sandperfect600 from flextrim nocode robotics manufacturing automation engineering grinding surfacetreatment madeindenmark,0.3875,Positive,1
1340440891295612929,teslahype,2020-12-20,05:06:27, https://t.co/cIaHcoqfAZ #TSLA #EV #SOLAR #ENERGY #BATTERIES #MANUFACTURING #ENGINEERING #CLIMATECHANGE #GREEN,1311506622821400581,530,[],"['TSLA', 'EV', 'SOLAR', 'ENERGY', 'BATTERIES', 'MANUFACTURING', 'ENGINEERING', 'CLIMATECHANGE', 'GREEN']",0,0,0,0,['https://youtu.be/r6PM6E0yXO0'],tsla ev solar energy batteries manufacturing engineering climatechange green,-0.2,Negative,-1
1340437284764721161,econ_automation,2020-12-20,04:52:07,ANDON Plus ayuda a completar con éxito las tareas orientadas a lograr objetivos. Muestra el estado de producción mediante uso de signos visuales y auditivos. Puedes saber + detalles de este sistema en este post:  https://t.co/NtyfP1nb9S #Industry40 #Manufacturing #BigData #IoT  https://t.co/SLX6nQaFP7,872131876168900608,530,[],"['Industry40', 'Manufacturing', 'BigData', 'IoT']",0,1,0,0,['https://lnkd.in/e8QMjWz'],andon plus ayuda a completar con xito las tareas orientadas a lograr objetivos muestra el estado de produccin mediante uso de signos visuales y auditivos puedes saber detalles de este sistema en este post industry40 manufacturing bigdata iot,0.0,Neutral,0
1340433451355316224,bhoraniyanikunj,2020-12-20,04:36:53, https://t.co/xGHBv4UzIX #Manager  #tutorial #sixsigma #Leansixsigma #LeanStartup #problemsolving #improvement #innovation #business #consulting #management #manufacturing #pdca #trendingtopic  #Trending #Leadership #jobs #leanmanufacturing #dmaic #startups #AI #Analytics #ppap,965131541394350080,530,[],"['Manager', 'tutorial', 'sixsigma', 'Leansixsigma', 'LeanStartup', 'problemsolving', 'improvement', 'innovation', 'business', 'consulting', 'management', 'manufacturing', 'pdca', 'trendingtopic', 'Trending', 'Leadership', 'jobs', 'leanmanufacturing', 'dmaic', 'startups', 'AI', 'Analytics', 'ppap']",0,5,3,0,['https://www.nikunjbhoraniya.com/2019/05/mtbf-mttr.html'],manager tutorial sixsigma leansixsigma leanstartup problemsolving improvement innovation business consulting management manufacturing pdca trendingtopic trending leadership jobs leanmanufacturing dmaic startups ai analytics ppap,0.0,Neutral,0
1340430581742505984,tmj_slc_manuf,2020-12-20,04:25:29,"Fresenius Medical Care is hiring in #Ogden, UT! Read about our latest #Manufacturing job opening via the link in our bio: Production Operator I",21679902,530,[],"['Ogden', 'Manufacturing']",0,0,0,0,[],fresenius medical care is hiring in ogden ut read about our latest manufacturing job opening via the link in our bio production operator i,0.25,Positive,1
1340429405496066048,jobs_fmcna,2020-12-20,04:20:48,"Join the Fresenius Medical Care team! See our latest job opening here:  https://t.co/Q6R5Pc3ecE #Ogden, UT #Manufacturing",847894183117549572,530,[],"['Ogden', 'Manufacturing']",0,0,0,0,['https://bit.ly/2LSt525'],join the fresenius medical care team see our latest job opening here ogden ut manufacturing,0.25,Positive,1
1340428143383912448,thermofisherjob,2020-12-20,04:15:47,"At Thermo Fisher Scientific, what you do every day will be meaningful. Click here to view our open positions in #Singapore &amp; become a part of our team where everyone makes an impact!  https://t.co/pjB0hbnhMf #Manufacturing",117575261,530,[],"['Singapore', 'Manufacturing']",0,0,0,0,['https://bit.ly/2WxWNeW'],at thermo fisher scientific what you do every day will be meaningful click here to view our open positions in singapore amp become a part of our team where everyone makes an impact manufacturing,0.25,Positive,1
1340427506399256577,cspeakertnc,2020-12-20,04:13:16,"Wistron Corp will not receive new business from Apple until it makes corrective action, following lapsed payments to workers at an Indian iPhone plant #manufacturing  https://t.co/bfs4Zqmv6q  https://t.co/qQd3T6W8bs",435118131,530,[],['manufacturing'],0,0,0,0,['https://www.businessinsider.com/apple-says-wistron-on-probation-after-riot-indian-iphone-plant-2020-12'],wistron corp will not receive new business from apple until it makes corrective action following lapsed payments to workers at an indian iphone plant manufacturing,0.07878787878787878,Neutral,0
1340426343398313984,grandpinetail,2020-12-20,04:08:38,石油由来樹脂・合成紙の使用量を大きく削減可能な新素材「LIMEX」開発のTBMが20.6億円を調達  |  TechCrunch Japan  https://t.co/gC7nrlX9I5 @jptechcrunchより #material #Manufacturing,53506871,530,['jptechcrunchより'],"['material', 'Manufacturing']",0,0,0,0,['https://jp.techcrunch.com/2020/11/24/tbm-limex/'],limextbm206 techcrunch japan jptechcrunch material manufacturing,0.0,Neutral,0
1340425434249523202,bradporcellato,2020-12-20,04:05:02,"#Inuvik #Tuktoyaktuk, #Noise #Protection, NRR 27 dB, Construction, #Manufacturing, Maintenance, #Automotive, #Woodworking, Heavy Engineering, #Mining by 3M via #Amazon.  https://t.co/AdzunqZ0fM",25230082,530,[],"['Inuvik', 'Tuktoyaktuk', 'Noise', 'Protection', 'Manufacturing', 'Automotive', 'Woodworking', 'Mining', 'Amazon']",0,0,0,0,['http://ow.ly/JmzY30rpeUG'],inuvik tuktoyaktuk noise protection nrr 27 db construction manufacturing maintenance automotive woodworking heavy engineering mining by 3m via amazon,-0.2,Negative,-1
1340424277489668096,emerson_careers,2020-12-20,04:00:26,"Can you recommend anyone for this job in #Sidney, OH?  https://t.co/oUcyS2oced #Manufacturing",2194738604,530,[],"['Sidney', 'Manufacturing']",0,0,0,0,['https://bit.ly/2KDSZG8'],can you recommend anyone for this job in sidney oh manufacturing,0.0,Neutral,0
1340424175735992323,bflobizfirst,2020-12-20,04:00:02,James Campbell takes us inside how Chapin International has trudged through the pandemic.  READ MORE:  https://t.co/Lm5FgaRmBr  #COVID19 #manufacturing #Buffalo #NewYork #WNY,25549003,530,[],"['COVID19', 'manufacturing', 'Buffalo', 'NewYork', 'WNY']",0,3,0,0,['https://bit.ly/3nhoFQ0'],james campbell takes us inside how chapin international has trudged through the pandemic read more covid19 manufacturing buffalo newyork wny,0.25,Positive,1
1340423110231781382,cletocon,2020-12-20,03:55:47,#manufacturing  #tech @TCS  https://t.co/MXI3CBgDB0,399652669,530,['TCS'],"['manufacturing', 'tech']",0,0,0,0,['https://twitter.com/tcs_na/status/1339589934932393990'],manufacturing tech tcs,0.0,Neutral,0
1340419907507396609,3hti_,2020-12-20,03:43:04,"#Manufacturing is changing in response to COVID-19 challenges and adopting new technologies, not just to survive during the pandemic but to continue using after it is over, shared an expert during Virtual Engineering Week.  https://t.co/djTbWMXyNX  https://t.co/CCxwBGxSMG",1435704938,530,[],['Manufacturing'],0,1,1,0,['https://buff.ly/349XqiI'],manufacturing is changing in response to covid19 challenges and adopting new technologies not just to survive during the pandemic but to continue using after it is over shared an expert during virtual engineering week,0.13636363636363635,Positive,1
1340418125481865219,specrightinc,2020-12-20,03:35:59,"New tools and technologies, like specification management software, are filling the gaps left by antiquated systems and help give users a competitive advantage in the market.  #businessimprovement #success #supplier #manufacturing #packaging #supplychain   https://t.co/cyRIx2oPW5",3278847492,530,[],"['businessimprovement', 'success', 'supplier', 'manufacturing', 'packaging', 'supplychain']",0,2,0,0,['https://hubs.la/H0C6_vH0'],new tools and technologies like specification management software are filling the gaps left by antiquated systems and help give users a competitive advantage in the market businessimprovement success supplier manufacturing packaging supplychain,0.14545454545454545,Positive,1
1340416762106540033,fogoros,2020-12-20,03:30:34,Learn the best way to get started with machine data pilot projects and how to avoid common problems. @MachineMetrics.  https://t.co/rpbauHjfrS #MM_IIoT #manufacturing #IIoT #industry40 @VINCI_Digital @CriticalMfg @DrHassanRashidi @RTek_Man_Ltd @Int4things  https://t.co/9OzAEhXgQX,19341361,530,"['MachineMetrics', 'VINCI_Digital', 'CriticalMfg', 'DrHassanRashidi', 'RTek_Man_Ltd', 'Int4things']","['MM_IIoT', 'manufacturing', 'IIoT', 'industry40']",0,6,3,0,['https://www.machinemetrics.com/blog/impact-visible-machine-data-across-executive-suite?utm_Source+IIoTWorld='],learn the best way to get started with machine data pilot projects and how to avoid common problems machinemetrics mmiiot manufacturing iiot industry40 vincidigital criticalmfg drhassanrashidi rtekmanltd int4things,0.35,Positive,1
1340416296643604480,nordborobotics,2020-12-20,03:28:43,Have you met Thor? We are proud to be a part of the robot and automation community in Odense supported by @OdenseRobotics! #NoCode #MoreSense #Robotics #MadeInDenmark #Innovation #DeepTech #Automation #Manufacturing #WeAreRobotHeroes #NordboAllstars ➡️ https://t.co/mVfjxLxZRG,1325000944313118720,530,['OdenseRobotics'],"['NoCode', 'MoreSense', 'Robotics', 'MadeInDenmark', 'Innovation', 'DeepTech', 'Automation', 'Manufacturing', 'WeAreRobotHeroes', 'NordboAllstars']",0,6,2,0,['http://ow.ly/oQHK50CQbhb'],have you met thor we are proud to be a part of the robot and automation community in odense supported by odenserobotics nocode moresense robotics madeindenmark innovation deeptech automation manufacturing wearerobotheroes nordboallstars,0.8,Positive,1
1340414352533417984,conardcorp,2020-12-20,03:20:59,Learn the basics of photochemical machining with our introductory guide. #manufacturing  https://t.co/HZd7uqlIdV  https://t.co/9Q6KdkX4PI,94827307,530,[],['manufacturing'],0,0,0,0,['https://hubs.ly/H0CJ3fl0'],learn the basics of photochemical machining with our introductory guide manufacturing,0.0,Neutral,0
1340413600305856512,oemoffhighway,2020-12-20,03:18:00,#Technology advancements in #electrification and #automation in the #heavyequipment industries continued to be major topics of interest in 2020. #engineering #manufacturing   https://t.co/VWb0F43h4B,48000516,530,[],"['Technology', 'electrification', 'automation', 'heavyequipment', 'engineering', 'manufacturing']",0,0,0,0,['https://oemoh.com/21200147'],technology advancements in electrification and automation in the heavyequipment industries continued to be major topics of interest in 2020 engineering manufacturing,0.0625,Neutral,0
1340412843485614080,econ_automation,2020-12-20,03:15:00,"Para ECON Tech la confianza que nos otorgan nuestros clientes es fuente de inspiración, para proponernos cada día mayores retos y superar sus expectativas con soluciones innovadoras. #Mexico #innovation #pymes #Engineers #automation #Manufacturing #IoT #Partners #SmartFactory  https://t.co/6FNf2R8nqO",872131876168900608,530,[],"['Mexico', 'innovation', 'pymes', 'Engineers', 'automation', 'Manufacturing', 'IoT', 'Partners', 'SmartFactory']",0,1,0,0,[],para econ tech la confianza que nos otorgan nuestros clientes es fuente de inspiracin para proponernos cada da mayores retos y superar sus expectativas con soluciones innovadoras mexico innovation pymes engineers automation manufacturing iot partners smartfactory,0.0,Neutral,0
1340411599480369153,cgsinc,2020-12-20,03:10:03,"Amid the #pandemic disruption, 42% or #retail and #manufacturing employees received no new #tools or #training. Get the latest from our Workforce #Learning and Development survey  https://t.co/33n4CdWME1  https://t.co/R3fQKgiUU8",54613421,530,[],"['pandemic', 'retail', 'manufacturing', 'tools', 'training', 'Learning']",0,0,0,0,['https://bit.ly/3nugMGD'],amid the pandemic disruption 42 or retail and manufacturing employees received no new tools or training get the latest from our workforce learning and development survey,0.2159090909090909,Positive,1
1340411597634859009,learningcgs,2020-12-20,03:10:03,"Amid the #pandemic disruption, 42% or #retail and #manufacturing employees received no new #tools or #training. Get the latest from our Workforce #Learning and Development survey  https://t.co/blaKu5A739  https://t.co/3xDhUlfriC",2927215024,530,[],"['pandemic', 'retail', 'manufacturing', 'tools', 'training', 'Learning']",0,0,0,0,['https://bit.ly/3nugMGD'],amid the pandemic disruption 42 or retail and manufacturing employees received no new tools or training get the latest from our workforce learning and development survey,0.2159090909090909,Positive,1
1340410576988680203,innovianav,2020-12-20,03:05:59,Learn how #DigitalTwins help #Manufacturing businesses make decisions and innovate!  https://t.co/5axKCrNKLj via @MnetNews,229171508,530,['MnetNews'],"['DigitalTwins', 'Manufacturing']",0,1,0,0,['https://hubs.ly/H0CPCtM0'],learn how digitaltwins help manufacturing businesses make decisions and innovate via mnetnews,0.0,Neutral,0
1340405178529316864,tmj_sdf_manuf,2020-12-20,02:44:32,"If you are inspired to learn, take risks, and succeed as a team, you can build a better career at MSC. Click to check out this position: Metalworking Specialist - Louisville, KY in #Louisville, KY  https://t.co/49Wv0xrhbJ #Manufacturing",21730562,530,[],"['Louisville', 'Manufacturing']",0,0,0,0,['https://bit.ly/3aERXF1'],if you are inspired to learn take risks and succeed as a team you can build a better career at msc click to check out this position metalworking specialist louisville ky in louisville ky manufacturing,0.5,Positive,1
1340404628727459844,alantonelson,2020-12-20,02:42:21,"Just to be clear, @lateshiabeachum, this company sells #nursing/medical uniforms.  It doesn't make them, right?   https://t.co/Xf5wNqcd9R #retail? #manufacturing? #business #CCPVirus #coronavirus #COVID19 #WuhanVirus",790546093,530,['lateshiabeachum'],"['nursing', 'retail', 'manufacturing', 'business', 'CCPVirus', 'coronavirus', 'COVID19', 'WuhanVirus']",0,0,0,0,['https://www.washingtonpost.com/road-to-recovery/2020/12/17/atlanta-nurses-uniforms-essential-workers-coronavirus/'],just to be clear lateshiabeachum this company sells nursingmedical uniforms it doesnt make them right retail manufacturing business ccpvirus coronavirus covid19 wuhanvirus,0.19285714285714287,Positive,1
1340403869830979585,resourcemfgjobs,2020-12-20,02:39:20,This job might be a great fit for you: General Labor -  https://t.co/bIyiQijC9l #SupplyChain #Manufacturing,2433978697,530,[],"['SupplyChain', 'Manufacturing']",0,0,0,0,['https://bit.ly/3arDhsp'],this job might be a great fit for you general labor supplychain manufacturing,0.41666666666666674,Positive,1
1340403280522973186,wnc_ait,2020-12-20,02:37:00,"What's a #manufacturing #technician? Hands on &amp; high tech, knowledge &amp; skill for careers that #MakeItInNevada! #ItsYou #YouCanDoHardThings  https://t.co/mGBPzcWKbm  https://t.co/e5pzj3o49E",4084734013,530,[],"['manufacturing', 'technician', 'MakeItInNevada', 'ItsYou', 'YouCanDoHardThings']",0,0,0,0,['https://bit.ly/2JLd5OO'],whats a manufacturing technician hands on amp high tech knowledge amp skill for careers that makeitinnevada itsyou youcandohardthings,0.16,Positive,1
1340403197618221056,prologistixjobs,2020-12-20,02:36:40,Join the ProLogistix team! See our latest job opening here:  https://t.co/ZeFvvHdeSj #SupplyChain #Manufacturing,763882964,530,[],"['SupplyChain', 'Manufacturing']",0,0,0,0,['https://bit.ly/2Wv5Ywx'],join the prologistix team see our latest job opening here supplychain manufacturing,0.5,Positive,1
