id,username,date,time,tweet,user_id,timezone,mentions,hashtags,replies_count,likes_count,retweets_count,replies_count.1,cleaned_review,sentiment_polarity,sentiment,sentiment_int
1339540876658429955,kpmg_ve,2020-12-17,17:30:07,"Los CEO globales tienen una visión para sus organizaciones que se centra en agregar valor para las partes de interés, más que en lo económico.  #CEOoutlook 👉  https://t.co/41ezoUYzMl  https://t.co/l7GJimLiyr",303980809,530,[],['CEOoutlook'],0,24,13,0,los ceo globales tienen una visin para sus organizaciones que se centra en agregar valor para las partes de inters ms que en lo econmico ceooutlook,0.0,Neutral,0
1339435164485758977,kpmg_malaysia,2020-12-17,10:30:03,"Insights specific from the #technology industry show tech companies are currently focused on #digital transformation, #ESG, supply chain, and talent risks. #CEOoutlook  Read the report to learn more:  https://t.co/CE1NM3W0zQ",732477632856489984,530,[],"['technology', 'digital', 'ESG', 'CEOoutlook']",0,0,0,0,insights specific from the technology industry show tech companies are currently focused ondigitaltransformationesg supply chain and talent risks ceooutlook read the report to learn more,0.16666666666666666,Positive,1
1338857278284333058,aequitas_neo,2020-12-15,20:13:44,Register for the live Q&amp;A session on December 17th at 12pm EST:  https://t.co/NX3Sk2yuWn  @msauerbach @RocNation @gocaliva @LeftCoastVen   @Jos_Schmitt    #cannabis #investors #advisors #cannabisnews #CEOoutlook #acquisitions #capitalraising #SPACs #visionaryleadership #NEOlisted,1536243564,530,"['msauerbach', 'RocNation', 'gocaliva', 'LeftCoastVen', 'Jos_Schmitt']","['cannabis', 'investors', 'advisors', 'cannabisnews', 'CEOoutlook', 'acquisitions', 'capitalraising', 'SPACs', 'visionaryleadership', 'NEOlisted']",0,0,0,0,register for the live qampa session on december 17th at 12pm est msauerbach rocnation gocaliva leftcoastven josschmitt cannabis investors advisors cannabisnews ceooutlook acquisitions capitalraising spacs visionaryleadership neolisted,0.13636363636363635,Positive,1
1338816551689056256,kpmg_ve,2020-12-15,17:31:54,Los CEO se esfuerzan doblemente en prioridades relativas a la transformación para construir las capacidades necesarias que los orienten al éxito en el futuro post COVID-19.  #CEOoutlook 👉  https://t.co/41ezoUYzMl  https://t.co/b4fl7Gbmw1,303980809,530,[],['CEOoutlook'],0,23,13,0,los ceo se esfuerzan doblemente en prioridades relativas a la transformacin para construir las capacidades necesarias que los orienten al xito en el futuro post covid19 ceooutlook,0.0,Neutral,0
1338552691102986247,laurajhay1,2020-12-15,00:03:25,75% of #insurance CEOs say their purpose provided them with a clear framework from which to make quick and effective decisions. Here are 5 tips on how leading insurance CEOs activate purpose within their organization #CEOoutlook  https://t.co/XQSKAiqYBZ,964136692385894400,530,[],"['insurance', 'CEOoutlook']",0,2,0,0,75 of insurance ceos say their purpose provided them with a clear framework from which to make quick and effective decisions here are 5 tips on how leading insurance ceos activate purpose within their organization ceooutlook,0.3444444444444444,Positive,1
1338527265756336128,aequitas_neo,2020-12-14,22:22:23,"Hosted by @Jos_Schmitt &amp; moderated by Clare O'Hara of  @globeandmail, we'll hear from industry heavyweights Vivien Azer of @CowenandCompany; Steve Hawkins of  @HorizonsETFs; Som Seif of @PurposeInvest; &amp; @ErikSloane of NEO.   @OHaraClare @HorizonsHawk @somseif #CEOoutlook",1536243564,530,"['Jos_Schmitt', 'globeandmail', 'CowenandCompany', 'HorizonsETFs', 'PurposeInvest', 'ErikSloane', 'OHaraClare', 'HorizonsHawk', 'somseif']",['CEOoutlook'],0,2,0,0,hosted by josschmitt amp moderated by clare ohara of globeandmail well hear from industry heavyweights vivien azer of cowenandcompany steve hawkins of horizonsetfs som seif of purposeinvest amp eriksloane of neo oharaclare horizonshawk somseif ceooutlook,0.0,Neutral,0
1338069714002698240,kpmg_lowergulf,2020-12-13,16:04:14,"“Many #CEOs have been personally impacted by the pandemic, so it is a very human reaction to focus more on the ‘social’ dimensions of an #ESG program”. -James Babb Read more in KPMG #CEOOutlook 2020  https://t.co/sLOzxVaBgi  https://t.co/8Y9ICncJ2G",710056018407858176,530,[],"['CEOs', 'ESG', 'CEOOutlook']",0,3,1,0,many ceos have been personally impacted by the pandemic so it is a very human reaction to focus more on the social dimensions of an esg program james babb read more in kpmg ceooutlook 2020,0.2555555555555556,Positive,1
1337412599047196672,kpmg_ve,2020-12-11,20:33:06,Consulta nuestro reporte #CEOoutlook y conoce la perspectiva de los líderes empresariales del país   👉 Disponible en el enlace  https://t.co/JMMQaPGpX1    https://t.co/9v6kpcKEfY  https://t.co/t888qfTXib,303980809,530,[],['CEOoutlook'],0,21,15,0,consulta nuestro reporte ceooutlook y conoce la perspectiva de los lderes empresariales del pas disponible en el enlace,0.0,Neutral,0
1337391949280550916,mrlocountry,2020-12-11,19:11:02,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook  https://t.co/YqPRa1lEsr",388408072,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,0,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1337236938978299904,joebailitz,2020-12-11,08:55:05,#Tech leaders in the global #CEOOutlook believe the pandemic has fast-tracked a new workforce model with #AI augmenting humans. Read more on the study from @KPMG_US TMT leader Mark Gibson. #COVID19 #talentacquisition  https://t.co/sGxdwhq1Oq,414929094,530,['KPMG_US'],"['Tech', 'CEOOutlook', 'AI', 'COVID19', 'talentacquisition']",0,1,0,0,tech leaders in the global ceooutlook believe the pandemic has fasttracked a new workforce model with ai augmenting humans read more on the study from kpmgus tmt leader mark gibson covid19 talentacquisition,0.21212121212121213,Positive,1
1337125675770159104,leahfegan,2020-12-11,01:32:58,85% of #Insurance CEOs say COVID-19 has accelerated the #digitization of their operations and the creation of next-generation operating  models but CEOs are struggling to take the 'next step'. Read more #CEOoutlook  https://t.co/O9mpQEpT8j,22835237,530,[],"['Insurance', 'digitization', 'CEOoutlook']",0,0,0,0,85 of insurance ceos say covid19 has accelerated the digitization of their operations and the creation of nextgeneration operating models but ceos are struggling to take the next step read more ceooutlook,0.25,Positive,1
1337056929257054211,aequitas_neo,2020-12-10,20:59:47,Register:  https://t.co/NX3Sk2Q6kX  @msauerbach @RocNation @gocaliva @LeftCoastVen @Jos_Schmitt   #cannabis #investors #advisors #socialequity #changingthenarrative #cannabisnews #CEOoutlook,1536243564,530,"['msauerbach', 'RocNation', 'gocaliva', 'LeftCoastVen', 'Jos_Schmitt']","['cannabis', 'investors', 'advisors', 'socialequity', 'changingthenarrative', 'cannabisnews', 'CEOoutlook']",0,2,0,0,register msauerbach rocnation gocaliva leftcoastven josschmitt cannabis investors advisors socialequity changingthenarrative cannabisnews ceooutlook,0.0,Neutral,0
1337004251105648644,kpmg_ve,2020-12-10,17:30:28,Las empresas se han visto obligadas a cambiar sus estrategias por las circustancias del COVID-19. Conoce qué opinan los CEO acerca de este y otros temas:  #CEOoutlook 👉  https://t.co/41ezoUYzMl  https://t.co/8ObYJCY4js,303980809,530,[],['CEOoutlook'],0,21,14,0,las empresas se han visto obligadas a cambiar sus estrategias por las circustancias del covid19 conoce qu opinan los ceo acerca de este y otros temas ceooutlook,0.0,Neutral,0
1336875840949379072,lavellenetworks,2020-12-10,09:00:13,"In the news!  Featured as ""2020's Most Trusted Networking Solution Providers"" by Insights Success Media Tech LLC   https://t.co/1eLfZM2z49  #trustedaccess #sdwan #networksecurity  #enterprisenetworking  #networksolutions #ceooutlook #ceoinsights #securesdwan #trustedpartner  https://t.co/ZVNu91RSVx",744812384443760641,530,[],"['trustedaccess', 'sdwan', 'networksecurity', 'enterprisenetworking', 'networksolutions', 'ceooutlook', 'ceoinsights', 'securesdwan', 'trustedpartner']",0,0,0,0,in the news featured as 2020s most trusted networking solution providers by insights success media tech llc trustedaccess sdwan networksecurity enterprisenetworking networksolutions ceooutlook ceoinsights securesdwan trustedpartner,0.4,Positive,1
1336679658369265667,lavellenetworks,2020-12-09,20:00:39,"In the news!  Featured as ""2020's Most Trusted Networking Solution Providers"" by Insights Success Media Tech LLC   https://t.co/QfmURAMl7y  #trustedaccess #sdwan #networksecurity #enterprisenetworking  #networksolutions #ceooutlook #ceoinsights #securesdwan #trustedpartner",744812384443760641,530,[],"['trustedaccess', 'sdwan', 'networksecurity', 'enterprisenetworking', 'networksolutions', 'ceooutlook', 'ceoinsights', 'securesdwan', 'trustedpartner']",0,0,0,0,in the news featured as 2020s most trusted networking solution providers by insights success media tech llc trustedaccess sdwan networksecurity enterprisenetworking networksolutions ceooutlook ceoinsights securesdwan trustedpartner,0.4,Positive,1
1336409210892926978,j_hernandez_cx,2020-12-09,02:05:59,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook  https://t.co/3YjEZTGthi",838066284915011586,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,1,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1336356639327178752,scottverschoor,2020-12-08,22:37:05,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook  https://t.co/g9tP2D3dIS",1854172142,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,0,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1336309361497448448,jeffjohnson0210,2020-12-08,19:29:13,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook...  https://t.co/hJkKhP1ICs",719137807302848512,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,0,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1336302141170860039,myb1,2020-12-08,19:00:32,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook  https://t.co/nuxXZElmIK",19601088,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,0,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1336301266524229633,zettlemoyerkkz,2020-12-08,18:57:03,"In this discussion presented by @CBJNewsroom, @KPMG_US Principal Jeanne Johnson moderates panel of middle market executives who are demonstrating flexibility, improved communication, and innovation in a year of major disruption. #KPMGCoastal #CEOOutlook  https://t.co/Qng29m2RRM",65666954,530,"['CBJNewsroom', 'KPMG_US']","['KPMGCoastal', 'CEOOutlook']",0,0,0,0,in this discussion presented by cbjnewsroom kpmgus principal jeanne johnson moderates panel of middle market executives who are demonstrating flexibility improved communication and innovation in a year of major disruption kpmgcoastal ceooutlook,0.03125,Neutral,0
1336294959494918146,kpmg_ve,2020-12-08,18:32:00,Consulta nuestro reporte #CEOoutlook y conoce la perspectiva de los líderes empresariales del país   👉  Disponible en el enlace  https://t.co/C3SDxmmTaB  https://t.co/U40Ix1QUN3,303980809,530,[],['CEOoutlook'],0,23,16,0,consulta nuestro reporte ceooutlook y conoce la perspectiva de los lderes empresariales del pas disponible en el enlace,0.0,Neutral,0
1336279685488123906,kpmg_ve,2020-12-08,17:31:18,"El COVID-19 ha impulsado el trabajo remoto, por lo  que las empresas podrían estar repensando sus espacios de oficinas y el futuro del trabajo. Conoce qué opinan los CEO venezolanos sobre este y otros temas:   #CEOoutlook 👉  https://t.co/41ezoUYzMl  https://t.co/yub9DtPoQg",303980809,530,[],['CEOoutlook'],0,21,14,0,el covid19 ha impulsado el trabajo remoto por lo que las empresas podran estar repensando sus espacios de oficinas y el futuro del trabajo conoce qu opinan los ceo venezolanos sobre este y otros temas ceooutlook,0.0,Neutral,0
1336168609538772992,mikegptweets,2020-12-08,10:09:55,He Asked His Team How to Avoid Layoffs. Their Response Thrilled Him  https://t.co/1e0bqw77MX #EmployeeEngagement #ceooutlook,1639362632,530,[],"['EmployeeEngagement', 'ceooutlook']",0,0,0,0,he asked his team how to avoid layoffs their response thrilled him employeeengagement ceooutlook,0.6,Positive,1
